Sample,X(ms) [05.01.2024 13:09:18 410 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
8737,1704460237355.289041,1,1,0
8738,1704460237365.361630,1,1,0
8739,1704460237375.387581,1,1,0
8740,1704460237385.249975,1,1,0
8741,1704460237395.301675,1,1,0
8742,1704460237405.354666,1,1,0
8743,1704460237415.406256,1,1,0
8744,1704460237425.247300,1,1,0
8745,1704460237435.248965,1,1,0
8746,1704460237445.245451,1,1,0
8747,1704460237455.254590,1,1,0
8748,1704460237465.245095,1,1,0
8749,1704460237475.246751,1,1,0
8750,1704460237485.246643,1,1,0
8751,1704460237495.270790,1,1,0
8752,1704460237505.320636,1,1,0
8753,1704460237515.368428,1,1,0
8754,1704460237525.310021,1,1,0
8755,1704460237535.360238,1,1,0
8756,1704460237545.415043,1,1,0
8757,1704460237555.247471,1,1,0
8758,1704460237565.247103,1,1,0
8759,1704460237575.248107,1,0,0
8760,1704460237585.298824,1,0,0
8761,1704460237595.247190,1,0,0
8762,1704460237605.247112,1,0,0
8763,1704460237615.247024,1,0,0
8764,1704460237625.248149,1,0,0
8765,1704460237635.248121,1,0,0
8766,1704460237645.248063,1,0,0
8767,1704460237655.248106,1,0,0
8768,1704460237665.264299,1,0,0
8769,1704460237675.317681,1,0,0
8770,1704460237685.371024,1,0,0
8771,1704460237695.442069,1,0,0
8772,1704460237705.283925,1,0,0
8773,1704460237715.511204,1,0,0
8774,1704460237725.401290,1,0,0
8775,1704460237735.249457,1,0,0
8776,1704460237745.249029,1,0,0
8777,1704460237755.249021,1,0,0
8778,1704460237765.251198,1,0,0
8779,1704460237775.250098,1,0,0
8780,1704460237785.250271,1,0,0
8781,1704460237795.279899,1,0,0
8782,1704460237805.249935,1,0,0
8783,1704460237815.250869,1,0,0
8784,1704460237825.250902,1,0,0
8785,1704460237835.288585,1,0,0
8786,1704460237845.252439,1,0,0
8787,1704460237855.252371,1,0,0
8788,1704460237865.263194,1,0,0
8789,1704460237875.252426,1,0,0
8790,1704460237885.252329,1,0,0
8791,1704460237895.280203,1,0,0
8792,1704460237905.326793,1,0,0
8793,1704460237915.378512,1,0,0
8794,1704460237925.427988,1,0,0
8795,1704460237935.292426,1,0,0
8796,1704460237945.348483,1,0,0
8797,1704460237955.393089,1,0,0
8798,1704460237965.445831,1,0,0
8799,1704460237975.252991,1,0,0
8800,1704460237985.253875,1,0,0
8801,1704460237995.252826,1,0,0
8802,1704460238005.252798,1,0,0
8803,1704460238015.253732,1,0,0
8804,1704460238025.255057,1,0,0
8805,1704460238035.253897,1,0,0
8806,1704460238045.254931,1,0,0
8807,1704460238055.354451,1,0,0
8808,1704460238065.374030,1,0,0
8809,1704460238075.427913,1,1,0
8810,1704460238085.258127,1,1,0
8811,1704460238095.254693,1,1,0
8812,1704460238105.254886,1,1,0
8813,1704460238115.254718,1,1,0
8814,1704460238125.254710,1,1,0
8815,1704460238135.256275,1,1,0
8816,1704460238145.255817,1,1,0
8817,1704460238155.256851,1,1,0
8818,1704460238165.256824,1,1,0
8819,1704460238175.255784,1,1,0
8820,1704460238185.276345,1,1,0
8821,1704460238195.333645,1,1,0
8822,1704460238205.384002,1,1,0
8823,1704460238215.436362,1,1,0
8824,1704460238225.322792,1,1,0
8825,1704460238235.346989,1,1,0
8826,1704460238245.623000,1,1,0
8827,1704460238255.460928,1,1,0
8828,1704460238265.258040,1,1,0
8829,1704460238275.259054,1,1,0
8830,1704460238285.258656,1,1,0
8831,1704460238295.258197,1,1,0
8832,1704460238305.273228,1,1,0
8833,1704460238315.257921,1,1,0
8834,1704460238325.257753,1,1,0
8835,1704460238335.261513,1,1,0
8836,1704460238345.259001,1,1,0
8837,1704460238355.272759,1,1,0
8838,1704460238365.269705,1,1,0
8839,1704460238375.321104,1,1,0
8840,1704460238385.376460,1,1,0
8841,1704460238395.429492,1,1,0
8842,1704460238405.290253,1,1,0
8843,1704460238415.345760,1,1,0
8844,1704460238425.401266,1,1,0
8845,1704460238435.260485,1,1,0
8846,1704460238445.260728,1,1,0
8847,1704460238455.260409,1,1,0
8848,1704460238465.261985,1,1,0
8849,1704460238475.270243,1,1,0
8850,1704460238485.260677,1,1,0
8851,1704460238495.260499,1,1,0
8852,1704460238505.267224,1,1,0
8853,1704460238515.262267,1,1,0
8854,1704460238525.261829,1,1,0
8855,1704460238535.261911,1,1,0
8856,1704460238545.313701,1,1,0
8857,1704460238555.369788,1,1,0
8858,1704460238565.423902,1,1,0
8859,1704460238575.263293,1,0,0
8860,1704460238585.262364,1,0,0
8861,1704460238595.262446,1,0,0
8862,1704460238605.262679,1,0,0
8863,1704460238615.264215,1,0,0
8864,1704460238625.263986,1,0,0
8865,1704460238635.263799,1,0,0
8866,1704460238645.266766,1,0,0
8867,1704460238655.263873,1,0,0
8868,1704460238665.263996,1,0,0
8869,1704460238675.314323,1,0,0
8870,1704460238685.376502,1,0,0
8871,1704460238695.429664,1,0,0
8872,1704460238705.291247,1,0,0
8873,1704460238715.345821,1,0,0
8874,1704460238725.398282,1,0,0
8875,1704460238735.453618,1,0,0
8876,1704460238745.264286,1,0,0
8877,1704460238755.264128,1,0,0
8878,1704460238765.266785,1,0,0
8879,1704460238775.265204,1,0,0
8880,1704460238785.268273,1,0,0
8881,1704460238795.265049,1,0,0
8882,1704460238805.265753,1,0,0
8883,1704460238815.265094,1,0,0
8884,1704460238825.265246,1,0,0
8885,1704460238835.266902,1,0,0
8886,1704460238845.269499,1,0,0
8887,1704460238855.309126,1,0,0
8888,1704460238865.361166,1,0,0
8889,1704460238875.415440,1,0,0
8890,1704460238885.273516,1,0,0
8891,1704460238895.326348,1,0,0
8892,1704460238905.381363,1,0,0
8893,1704460238915.429817,1,0,0
8894,1704460238925.268146,1,0,0
8895,1704460238935.267136,1,0,0
8896,1704460238945.267129,1,0,0
8897,1704460238955.279073,1,0,0
8898,1704460238965.268075,1,0,0
8899,1704460238975.267997,1,0,0
8900,1704460238985.269533,1,0,0
8901,1704460238995.269104,1,0,0
8902,1704460239005.267974,1,0,0
8903,1704460239015.286041,1,0,0
8904,1704460239025.339714,1,0,0
8905,1704460239035.385973,1,0,0
8906,1704460239045.436220,1,0,0
8907,1704460239055.300507,1,0,0
8908,1704460239065.355533,1,0,0
8909,1704460239075.407553,1,0,0
8910,1704460239085.462558,1,1,0
8911,1704460239095.269939,1,1,0
8912,1704460239105.271244,1,1,0
8913,1704460239115.275024,1,1,0
8914,1704460239125.269977,1,1,0
8915,1704460239135.277403,1,1,0
8916,1704460239145.414132,1,1,0
8917,1704460239155.270274,1,1,0
